Date,Close,High,Low,Open,Volume
2011-10-06,53.91,54.9686,53.1149,53.3014,203145054
2011-10-07,52.8286,53.9629,52.6413,53.6814,133904162
2011-10-10,55.5443,55.5443,54.03,54.1686,110628287
2011-10-11,57.1843,57.5971,55.9286,56.0829,151420465
2011-10-12,57.4557,58.4643,57.1629,58.2014,155570982
2011-10-13,58.3471,58.3471,57.55,57.8629,106545775
2011-10-14,60.2857,60.2857,59.3243,59.5714,143341730
2011-10-17,59.9986,60.9571,59.42,60.2043,171510696
2011-10-18,60.32,60.6867,59.4271,60.2271,220400096
2011-10-19,56.9457,58.3456,56.8286,57.35,275998093
2011-10-20,56.4729,57.1929,56.3157,57.1429,137382294
2011-10-21,56.1243,57.02,55.8214,56.9014,155310512
2011-10-24,57.9671,58.0714,56.4857,56.5971,125589044
2011-10-25,56.8243,58.0786,56.7686,57.8614,107650200
2011-10-26,57.2286,57.5071,56.1644,57.4286,114074982
2011-10-27,57.8129,58.4286,57.4129,58.2429,123713317
2011-10-28,57.85,58.05,57.5014,57.5714,80709748
2011-10-31,57.8257,58.4757,57.2929,57.4443,96406303
2011-11-01,56.6443,57.0714,56.1743,56.7143,132946877
2011-11-02,56.7729,57.2057,56.4443,57.1429,82063667
2011-11-03,57.5814,57.6286,56.48,57.01,110381075
2011-11-04,57.1771,57.6343,57.0229,57.4286,75556992
2011-11-07,57.1043,57.1429,56.59,57.13,67565799
2011-11-08,58.0329,58.2857,57.3657,57.4586,100109842
2011-11-09,56.4686,57.27,56.3186,56.7143,139670930
2011-11-10,55.0314,56.7443,54.5929,56.73,186245269
2011-11-11,54.9457,55.5286,54.3229,55.25,163446017
2011-11-14,54.18,55.0357,54.0286,54.91,108265507
2011-11-15,55.5471,55.6429,54.2071,54.4,107744812
2011-11-16,54.9671,55.8771,54.9029,55.6343,87302012
2011-11-17,53.9157,54.94,53.6429,54.8314,120030148
2011-11-18,53.5629,54.2843,53.5543,54.1271,93018765
2011-11-21,52.7157,53.0971,52.2729,52.89,112050589
2011-11-22,53.7871,53.99,52.9914,53.0557,102324341
2011-11-23,52.4271,53.6914,52.4114,53.5286,107160445
2011-11-24,52.4271,52.4271,52.4271,52.4271,0
2011-11-25,51.9386,53.0214,51.9029,52.6,63689801
2011-11-28,53.7314,53.8171,52.9043,53.21,86660854
2011-11-29,53.3143,54.1186,52.8857,53.6914,94007858
2011-11-30,54.6,54.6109,54.0429,54.4314,101516702
2011-12-01,55.4186,55.5714,54.3929,54.6357,96794838
2011-12-02,55.6714,56.2328,55.5114,55.7143,94818290
2011-12-05,56.1443,56.63,55.7697,56.1829,89342127
2011-12-06,55.85,56.3757,55.6257,56.0771,70951013
2011-12-07,55.5843,55.8486,55.2518,55.6714,76249929
2011-12-08,55.8086,56.5,55.7471,55.9257,94089051
2011-12-09,56.2314,56.2914,55.8614,56.1,74285785
2011-12-12,55.9771,56.2714,55.6357,55.9514,75266366
2011-12-13,55.5443,56.4857,55.3,56.1429,84784203
2011-12-14,54.3129,55.34,53.9543,55.2429,101788680
2011-12-15,54.1343,54.82,54.0443,54.7614,64112125
2011-12-16,54.4314,54.8786,54.2243,54.4257,105394401
2011-12-19,54.6014,54.9786,54.3543,54.6386,58881914
2011-12-20,56.5643,56.5857,55.3229,55.3571,84350728
2011-12-21,56.635,56.7571,56.0014,56.6457,65736678
2011-12-22,56.9357,57.0186,56.5857,56.7143,50589112
2011-12-23,57.6186,57.6557,57.0707,57.0986,67401964
2011-12-26,57.6186,57.6186,57.6186,57.6186,0
2011-12-27,58.0757,58.4414,57.5743,57.5943,66308612
2011-12-28,57.52,58.3214,57.3343,58.1286,57214227
2011-12-29,57.8743,57.95,57.2157,57.6071,54039041
2011-12-30,57.8571,58.04,57.6414,57.6443,44943710
2012-01-02,57.8571,57.8571,57.8571,57.8571,0
2012-01-03,58.7471,58.9286,58.4286,58.5,75564699
2012-01-04,59.0629,59.24,58.4686,58.6,65061108
2012-01-05,59.7186,59.7929,58.9529,59.2786,67816805
2012-01-06,60.3429,60.3929,59.8886,59.9671,79596412
2012-01-09,60.2471,61.1071,60.1929,60.7886,98505792
2012-01-10,60.4629,60.8571,60.2143,60.8571,64581762
2012-01-11,60.3643,60.4071,59.9014,60.3414,53798059
2012-01-12,60.1986,60.4143,59.8214,60.3443,53180911
2012-01-13,59.9729,60.0643,59.8086,59.9329,56539749
2012-01-16,59.9729,59.9729,59.9729,59.9729,0
2012-01-17,60.6714,60.8557,60.4229,60.6,60724055
2012-01-18,61.3014,61.3529,60.9,60.9986,69197758
2012-01-19,61.1071,61.6241,60.93,61.4329,65434453
2012-01-20,60.0429,61.0714,59.9643,61.07,103492249
2012-01-23,61.0584,61.2071,60.3286,60.4243,76515446
2012-01-24,60.0586,60.7286,59.9357,60.7143,136909311
2012-01-25,63.8086,64.9214,63.39,64.8943,239565837
2012-01-26,63.5186,64.1129,63.3057,64.0643,81057711
2012-01-27,63.8971,64.0686,63.3957,63.4771,74971631
2012-01-30,64.7157,64.8429,63.6271,63.69,94832073
2012-01-31,65.2114,65.4629,64.7243,65.12,97977985
2012-02-01,65.17,65.57,65.0786,65.4986,67510562
2012-02-02,65.0171,65.31,64.8543,65.1443,46698547
2012-02-03,65.6686,65.7143,65.08,65.3286,71717009
2012-02-06,66.2814,66.4257,65.4573,65.4829,62420596
2012-02-07,66.9757,67.1071,66.3687,66.4943,79055263
2012-02-08,68.0971,68.1129,67.1,67.2371,101969280
2012-02-09,70.4529,70.9643,68.6514,68.7071,221053602
2012-02-10,70.4886,71.0886,69.7929,70.1671,157824975
2012-02-13,71.8,71.9757,71.0129,71.3914,129301605
2012-02-14,72.78,72.7943,71.7143,72.1,115483011
2012-02-15,71.0957,75.1843,70.9843,73.4957,376528040
2012-02-16,71.7443,72.1271,69.5186,70.1871,236137405
2012-02-17,71.7314,72.5386,71.4714,71.9,133947191
2012-02-20,71.7314,71.7314,71.7314,71.7314,0
2012-02-21,73.55,73.55,72.0171,72.4514,151396399
2012-02-22,73.2914,73.6414,72.7243,73.2943,120823808
2012-02-23,73.77,73.9757,72.7857,73.5829,142006312
2012-02-24,74.63,74.7,74.0914,74.2514,103819905
2012-02-27,75.1086,75.5,73.7543,74.4729,136895304
2012-02-28,76.4871,76.4871,75.1214,75.4257,150096478
2012-02-29,77.4914,78.23,76.5286,77.3643,238000378
2012-03-01,77.7814,78.3157,76.9671,78.31,170813188
2012-03-02,77.8829,78.1143,77.5029,77.78,107927589
2012-03-05,76.1657,78.2114,75.1429,77.9557,202280183
2012-03-06,75.7514,76.2414,73.7459,74.8071,202559651
2012-03-07,75.8129,76.8257,74.7571,76.68,199629549
2012-03-08,77.4271,77.57,76.0171,76.4086,129110723
2012-03-09,77.8814,78.2486,77.5871,77.7714,104724732
2012-03-12,78.8571,78.8571,78.1429,78.4286,101820019
2012-03-13,81.1571,81.1686,79.3929,79.6486,172712659
2012-03-14,84.2257,84.96,82.2,82.5871,354709747
2012-03-15,83.6514,85.7157,82.65,85.7143,289917768
2012-03-16,83.6529,84.1714,82.5714,83.5071,206371879
2012-03-19,85.8714,85.9671,84.15,85.5086,225308790
2012-03-20,86.5657,86.7,83.1429,85.6171,204167033
2012-03-21,86.0714,87.0929,85.9157,86.1343,161010374
2012-03-22,85.62,86.3571,85.0757,85.4371,156032898
2012-03-23,85.15,85.9714,84.9144,85.7843,107621815
2012-03-26,86.7114,86.7357,85.0371,85.7129,148934219
2012-03-27,87.7829,88.04,86.58,86.6329,151782141
2012-03-28,88.2314,88.7786,87.1871,88.3786,163864869
2012-03-29,87.1229,88.08,86.7471,87.5,152059432
2012-03-30,85.65,87.2229,85.42,86.9857,182759395
2012-04-02,88.3757,88.3957,85.7686,85.99,149586458
2012-04-03,89.9029,90.3157,88.93,89.6143,208638360
2012-04-04,89.1871,89.4086,88.1429,89.2443,143245095
2012-04-05,90.5257,90.6657,89.0571,89.5843,159994758
2012-04-06,90.5257,90.5257,90.5257,90.5257,0
2012-04-09,90.89,91.4057,89.3286,89.4557,149384046
2012-04-10,89.7771,92.0,89.4286,91.4286,222422452
2012-04-11,89.4571,90.9814,89.0489,90.8571,174152769
2012-04-12,88.9671,90.19,88.6429,89.3186,153582163
2012-04-13,86.4614,89.2429,86.2157,89.1571,214911067
2012-04-16,82.8757,87.1829,82.6071,87.1429,262696056
2012-04-17,87.1,87.1429,81.7014,82.7086,256371471
2012-04-18,86.9057,88.6071,86.1014,87.6971,238632471
2012-04-19,83.92,86.3903,83.5029,85.7371,208678365
2012-04-20,81.8543,84.9457,81.4886,84.5457,257743808
2012-04-23,81.6714,82.3814,79.5171,81.5429,241629479
2012-04-24,80.04,81.0986,79.2857,80.4157,269099838
2012-04-25,87.1429,88.2857,86.5714,87.9986,226427670
2012-04-26,86.8143,87.8129,86.0186,87.7857,134016274
2012-04-27,86.1429,86.5971,85.7857,86.4286,101692500
2012-04-30,83.4257,85.4857,83.2857,85.42,126535038
2012-05-01,83.1614,85.2514,83.0329,83.5571,152749513
2012-05-02,83.7114,83.9143,82.6943,82.9257,106906016
2012-05-03,83.1171,84.4857,82.9,84.39,97637057
2012-05-04,80.75,82.6229,80.7386,82.4343,132497421
2012-05-07,81.3543,81.8243,80.1757,80.2143,115073217
2012-05-08,81.1686,81.6429,79.8186,81.42,124312720
2012-05-09,81.3114,81.9968,80.1214,80.53,120175923
2012-05-10,81.5029,82.2686,81.2059,82.17,83317752
2012-05-11,80.9586,82.0671,80.6214,80.74,99886332
2012-05-14,79.7457,81.0729,79.6571,80.3843,88156103
2012-05-15,79.0243,80.46,78.8214,80.2043,119076678
2012-05-16,78.0107,79.5557,77.2914,79.15,140223874
2012-05-17,75.7314,78.2143,75.7314,77.9014,179304713
2012-05-18,75.7686,77.63,74.5971,76.27,183072463
2012-05-21,80.1829,80.22,76.2929,76.3943,157772790
2012-05-22,79.5671,81.9829,78.94,81.4143,173696754
2012-05-23,81.5086,81.8286,79.0329,79.6186,144532752
2012-05-24,80.76,82.3571,80.1757,82.2857,124049506
2012-05-25,80.3271,80.8357,79.7817,80.6586,82116552
2012-05-28,80.3271,80.3271,80.3271,80.3271,0
2012-05-29,81.7529,82.0,80.7586,81.5571,95126346
2012-05-30,82.7386,82.8557,80.9371,81.3143,132355209
2012-05-31,82.5329,83.0714,81.6371,83.0,122977603
2012-06-01,80.1414,81.8071,80.0743,81.2857,130245094
2012-06-04,80.6129,81.0714,78.3571,80.2143,139247129
2012-06-05,80.4043,80.9243,79.7614,80.14,97053376
2012-06-06,81.6371,81.9786,80.7857,81.1271,100362262
2012-06-07,81.6743,82.4743,81.5,82.47,94993164
2012-06-08,82.9029,82.9406,81.2857,81.5886,86872870
2012-06-11,81.5957,84.0714,81.5186,83.9486,147815696
2012-06-12,82.3086,82.3743,80.9571,82.1014,108894961
2012-06-13,81.7371,82.64,81.4829,82.0714,73443230
2012-06-14,81.6471,81.9286,81.0371,81.6057,86460283
2012-06-15,82.0186,82.0886,81.3643,81.5714,83813380
2012-06-18,83.6829,83.9843,81.4814,81.5657,110102790
2012-06-19,83.9157,84.2857,83.3,83.3457,90350932
2012-06-20,83.6773,84.1786,82.9714,84.0014,89789644
2012-06-21,82.5243,84.0314,82.4914,83.6771,81626258
2012-06-22,83.1571,83.17,82.2029,82.7057,71186311
2012-06-25,81.5379,82.8286,81.4814,82.4714,76088656
2012-06-26,81.7179,82.07,81.0471,81.6186,69187503
2012-06-27,82.0714,82.3914,81.7029,82.1429,50764770
2012-06-28,81.2929,82.0,80.8014,81.6929,70760543
2012-06-29,83.4286,83.4286,82.0357,82.5714,105360031
2012-07-02,84.6457,84.7814,83.3714,83.5329,100022776
2012-07-03,85.63,85.7143,84.8571,85.0,60428165
2012-07-04,85.63,85.63,85.63,85.63,0
2012-07-05,87.1343,87.7629,85.6643,85.7486,121095121
2012-07-06,86.5543,86.92,85.94,86.75,104757156
2012-07-09,87.6986,87.7,86.3014,86.48,94850224
2012-07-10,86.8871,88.5529,86.4729,88.2857,127989407
2012-07-11,86.3471,86.8086,85.3171,86.59,117329366
2012-07-12,85.5571,86.21,84.6686,85.7614,106997163
2012-07-13,86.4243,86.7414,85.7143,86.1414,77904449
2012-07-16,86.7014,87.3743,86.4314,86.4571,75326342
2012-07-17,86.7057,87.3571,86.1643,87.2714,73453037
2012-07-18,86.6086,86.9057,86.2229,86.68,63174888
2012-07-19,87.76,87.9071,86.5714,87.3257,109214567
2012-07-20,86.3286,87.7771,86.2429,87.7086,99367450
2012-07-23,86.2614,86.5571,83.9586,85.0,121993795
2012-07-24,85.8457,87.0971,85.5014,86.7857,141283044
2012-07-25,82.1386,82.9714,81.4286,82.1271,219314368
2012-07-26,82.1257,82.9143,81.48,82.8314,101702580
2012-07-27,83.5943,83.69,81.6557,82.1743,101013241
2012-07-30,85.0043,85.6343,83.9743,84.4286,94784970
2012-07-31,87.2514,87.3857,86.1029,86.1486,115581676
2012-08-01,86.6871,88.0571,86.1429,87.9757,96124742
2012-08-02,86.8271,87.2414,85.75,86.1429,83062203
2012-08-03,87.9571,88.2829,87.3657,87.7143,86228604
2012-08-06,88.9357,89.2669,87.8943,88.1586,75580008
2012-08-07,88.702,89.2857,88.2914,88.9286,72627492
2012-08-08,88.5514,89.1257,88.1571,88.4357,61176080
2012-08-09,88.6757,88.8186,88.2571,88.2643,55452586
2012-08-10,88.8143,88.8229,88.3857,88.3871,48765045
2012-08-13,90.0,90.0,89.0357,89.04,69707463
2012-08-14,90.2414,91.23,90.03,90.2857,85041824
2012-08-15,90.1186,90.5714,89.6786,90.1857,64377278
2012-08-16,90.9057,90.9657,90.0714,90.1614,63694204
2012-08-17,92.5871,92.5986,91.2586,91.4286,110689894
2012-08-20,95.0214,95.0214,92.8429,92.8586,153345689
2012-08-21,93.7231,96.4114,92.9043,95.8343,203176260
2012-08-22,95.5529,95.5714,92.5871,93.5029,141330637
2012-08-23,94.6614,95.7,94.45,95.1614,105029568
2012-08-24,94.746,95.64,93.65,94.2529,109334113
2012-08-27,96.5257,97.2671,96.22,97.1414,106728601
2012-08-28,96.4,96.5857,95.8104,96.4,66844323
2012-08-29,96.2094,96.81,96.0857,96.4643,50701084
2012-08-30,94.8383,95.9363,94.6933,95.8057,75672793
2012-08-31,95.0343,95.5143,93.8929,95.3243,84579607
2012-09-03,95.0343,95.0343,95.0343,95.0343,0
2012-09-04,96.4243,96.4486,94.9286,95.1129,91972629
2012-09-05,95.7471,96.6214,95.6571,96.4857,84090475
2012-09-06,96.61,96.8986,95.8286,96.19,97845664
2012-09-07,97.2057,97.4971,96.5386,96.8643,82416145
2012-09-10,94.6771,97.6129,94.5857,97.2071,121998898
2012-09-11,94.37,95.7286,93.7857,95.0386,125984852
2012-09-12,95.6843,95.7,93.7143,95.2643,178054492
2012-09-13,97.5686,97.9286,96.3957,96.7657,149589629
2012-09-14,98.7543,99.5686,98.27,98.5671,150118311
2012-09-17,99.9687,99.9714,99.23,99.9043,99507499
2012-09-18,100.2729,100.3329,99.4886,99.9857,93375667
2012-09-19,100.3,100.57,99.9386,100.0643,81715004
2012-09-20,99.8143,100.0086,99.0886,99.8814,84141932
2012-09-21,100.0136,100.7243,99.9088,100.3657,142897076
2012-09-24,98.6843,99.3029,97.5714,98.13,159936196
2012-09-25,96.22,98.9686,96.1429,98.2857,129690449
2012-09-26,95.0257,96.0986,94.4571,95.5186,144175906
2012-09-27,97.3314,97.4529,94.3357,94.8986,148522031
2012-09-28,95.3007,97.3014,95.25,96.9643,133777076
2012-10-01,94.1986,96.6786,93.7857,95.9286,135895921
2012-10-02,94.4729,95.1929,92.95,94.5943,156997638
2012-10-03,95.9214,95.98,94.6614,95.02,106069719
2012-10-04,95.2571,96.3214,95.0786,95.8929,92688813
2012-10-05,93.2271,95.1429,93.04,95.0,148501108
2012-10-08,91.1671,92.5086,90.8729,92.4286,159494867
2012-10-09,90.8357,91.4986,89.0786,91.2343,209648887
2012-10-10,91.5586,92.14,91.0,91.3943,127588930
2012-10-11,89.7286,92.4571,89.7286,92.3929,136520097
2012-10-12,89.9591,90.7686,89.3286,89.9886,115003665
2012-10-15,90.68,90.7329,89.1214,90.3286,108124961
2012-10-16,92.8275,92.9,90.1429,90.8043,137442816
2012-10-17,92.0877,93.2557,92.0,92.7557,97327643
2012-10-18,90.3771,91.7229,90.0,91.4286,119155512
2012-10-19,87.12,90.2529,87.0886,90.2071,186021017
2012-10-22,90.5757,90.7686,87.2514,87.4886,136682392
2012-10-23,87.6222,90.5571,87.3857,90.1643,176786197
2012-10-24,88.1186,89.5071,87.2343,88.7771,139631772
2012-10-25,87.0769,88.8571,86.5071,88.5714,164081393
2012-10-26,86.2857,87.7143,84.4286,87.0614,254605834
2012-10-29,86.2857,86.2857,86.2857,86.2857,0
2012-10-30,86.2857,86.2857,86.2857,86.2857,0
2012-10-31,85.0457,85.9943,83.9571,84.9271,127500471
2012-11-01,85.22,86.1429,84.8814,85.4643,90361922
2012-11-02,82.4,85.2786,82.1071,85.1557,149843064
2012-11-05,83.5173,83.9671,82.5143,83.3271,132321224
2012-11-06,83.2642,84.3914,82.87,84.3214,93729041
2012-11-07,79.7146,82.0771,79.3929,81.9929,198412186
2012-11-08,76.8214,80.3186,76.47,80.0929,264036339
2012-11-09,78.1514,79.2686,76.2457,77.1443,232476496
2012-11-12,77.5471,79.2143,76.95,79.1971,128950479
2012-11-13,77.5569,78.64,76.6229,77.0129,133302609
2012-11-14,76.6971,78.2071,76.5971,77.9286,119291977
2012-11-15,75.0886,77.0714,74.66,76.79,197477385
2012-11-16,75.3826,75.7143,72.25,75.0171,316722763
2012-11-19,80.8186,81.0714,77.1257,77.2314,205792965
2012-11-20,80.1305,81.7071,79.2257,81.6514,160687856
2012-11-21,80.2429,81.0529,79.5143,80.6071,93306759
2012-11-22,80.2429,80.2429,80.2429,80.2429,0
2012-11-23,81.6429,81.7143,80.3714,81.0557,68206579
2012-11-26,84.2186,84.2857,81.9586,82.2714,157644431
2012-11-27,83.54,84.3457,82.8714,84.2286,133328454
2012-11-28,83.2771,83.6857,81.7514,82.4629,130264981
2012-11-29,84.1943,84.8929,83.6071,84.3243,128674524
2012-11-30,83.6114,84.0571,83.24,83.8271,97824986
2012-12-03,83.7414,84.9414,83.6429,84.8071,91069097
2012-12-04,82.2636,83.1143,81.7329,83.1143,139482392
2012-12-05,76.9703,81.3214,76.9671,81.2729,261159353
2012-12-06,78.1778,79.0443,74.09,75.5629,294301791
2012-12-07,76.1786,79.3143,75.7143,79.0571,196941794
2012-12-10,75.6887,76.93,74.5114,75.0,157620575
2012-12-11,77.3411,78.5086,76.7671,77.1,148085903
2012-12-12,76.9671,78.4886,76.61,78.2657,121783130
2012-12-13,75.67,76.8057,75.1143,75.8786,156314627
2012-12-14,72.8277,74.0189,72.2257,73.5357,252394499
2012-12-17,74.1186,74.2857,71.6043,72.7029,189736022
2012-12-18,76.2714,76.4143,74.3214,75.0386,156417023
2012-12-19,75.1871,76.2429,75.0714,75.91,112340424
2012-12-20,74.5329,75.7429,74.1257,75.7357,120421798
2012-12-21,74.19,74.2386,72.8914,73.2414,149129554
2012-12-24,74.3097,74.8929,74.1014,74.3071,43936977
2012-12-25,74.3097,74.3097,74.3097,74.3097,0
2012-12-26,73.2856,74.2086,73.0171,74.0943,75609030
2012-12-27,73.58,73.75,72.0943,73.3629,113779680
2012-12-28,72.7985,73.4971,72.5886,72.89,88569243
2012-12-31,76.0247,76.4857,72.7143,72.87,164872785
2013-01-01,76.0247,76.0247,76.0247,76.0247,0
2013-01-02,78.4329,79.2857,77.3757,79.1429,140124866
2013-01-03,77.4423,78.5243,77.2857,78.2786,88240950
2013-01-04,75.2857,76.9471,75.1184,76.7357,148581860
2013-01-07,74.8429,75.6143,73.6,74.5786,121038176
2013-01-08,75.0443,75.9843,74.4643,75.5529,114676751
2013-01-09,73.8714,75.0008,73.7129,74.6729,101899959
2013-01-10,74.7871,75.5314,73.6457,75.5,150285296
2013-01-11,74.3286,75.0457,74.1457,74.4486,87688741
2013-01-14,71.6786,72.5,71.2157,71.8571,183544396
2013-01-15,69.4171,71.2843,69.0543,71.1486,219192932
2013-01-16,72.2986,72.7771,70.3571,70.6729,172700045
2013-01-17,71.8114,72.9643,71.7186,72.9186,113412579
2013-01-18,71.4286,71.7457,70.9143,71.1929,118287267
2013-01-21,71.4286,71.4286,71.4286,71.4286,0
2013-01-22,72.11,72.5543,70.9471,72.0786,115386173
2013-01-23,73.4293,73.57,72.11,72.6871,215375853
2013-01-24,64.3571,66.5329,64.3214,65.7143,365212953
2013-01-25,62.84,65.1757,62.1429,64.5443,301993503
2013-01-28,64.2614,64.7443,62.2657,62.5143,196378931
2013-01-29,65.4671,65.7429,64.5886,65.4814,142768017
2013-01-30,65.2614,66.0857,64.9286,65.3057,104288317
2013-01-31,65.07,65.6114,64.9971,65.2571,79833215
2013-02-01,64.8029,65.64,64.05,65.6186,134867089
2013-02-04,63.188,65.1343,63.1429,64.7943,119278754
2013-02-05,65.4063,65.6771,63.1743,63.4714,143336536
2013-02-06,65.3357,66.6429,64.6543,65.2071,148426012
2013-02-07,66.8886,67.1429,64.8743,66.1786,176145074
2013-02-08,67.8543,68.4014,66.8929,67.7071,158288984
2013-02-11,68.5614,69.2771,67.6071,68.0714,129358516
2013-02-12,66.8429,68.9114,66.8206,68.5014,152262712
2013-02-13,66.7157,67.6629,66.1743,66.7486,118801221
2013-02-14,66.6557,67.3771,66.2886,66.36,88876501
2013-02-15,65.7371,67.1657,65.7029,67.01,97981177
2013-02-18,65.7371,65.7371,65.7371,65.7371,0
2013-02-19,65.7129,66.1043,64.8357,65.8714,108944213
2013-02-20,64.1214,65.3843,64.1143,65.3571,119074886
2013-02-21,63.7229,64.1671,63.26,63.6571,111795180
2013-02-22,64.4014,64.5143,63.8,64.1786,82663644
2013-02-25,63.2571,65.0171,63.2243,64.8286,93144464
2013-02-26,64.1386,64.5057,62.5229,63.4286,125374074
2013-02-27,63.51,64.6343,62.95,64.1386,146836928
2013-02-28,63.0571,63.9814,63.0571,63.4286,80628737
2013-03-01,61.4957,62.5971,61.4257,62.5714,138111792
2013-03-04,60.0071,61.1714,59.8571,61.1,145684399
2013-03-05,61.592,62.17,60.1071,60.1671,159607042
2013-03-06,60.8089,62.1786,60.6329,62.11,115062269
2013-03-07,61.5117,61.7157,60.1514,60.6371,117117826
2013-03-08,61.6743,62.2043,61.23,61.4286,97898983
2013-03-11,62.5529,62.7157,60.7343,61.3857,118558356
2013-03-12,61.2043,62.6971,61.0814,62.2586,116477473
2013-03-13,61.1929,62.0714,60.7657,61.2043,101454192
2013-03-14,61.7857,62.0914,61.4929,61.84,75968746
2013-03-15,63.38,63.4614,62.4643,62.5543,160989787
2013-03-18,65.1029,65.3514,63.0286,63.0643,151549090
2013-03-19,64.9271,65.8529,64.0714,65.6429,131693310
2013-03-20,64.5829,65.3757,64.2271,65.3571,77165158
2013-03-21,64.6757,65.4257,64.3,64.3171,95813410
2013-03-22,65.9871,66.0143,64.73,64.9429,98776111
2013-03-25,66.2257,67.1357,65.9686,66.4,125283438
2013-03-26,65.8766,66.5486,65.79,66.49,73573423
2013-03-27,64.5829,65.2571,64.39,65.2571,82852294
2013-03-28,63.2371,64.5456,63.0886,64.2857,110745586
2013-03-29,63.2371,63.2371,63.2371,63.2371,0
2013-04-01,61.2729,63.3854,61.1057,63.1429,97432489
2013-04-02,61.3989,62.5914,60.9143,61.0429,132443233
2013-04-03,61.7129,62.4686,61.4729,61.6657,90803727
2013-04-04,61.1029,62.1429,60.75,61.9357,89664638
2013-04-05,60.4571,60.7071,59.9543,60.6614,95923478
2013-04-08,60.8871,61.0714,60.3557,60.6843,75264742
2013-04-09,60.9971,61.2143,60.3929,60.9114,76688115
2013-04-10,62.2414,62.4371,60.8586,61.21,93981748
2013-04-11,62.0471,62.57,61.6,61.9286,82154093
2013-04-12,61.4,62.0214,61.2986,62.0214,59681279
2013-04-15,59.9786,61.1271,59.9357,60.9786,79379706
2013-04-16,60.8914,60.9443,60.0814,60.2157,76442758
2013-04-17,57.5429,60.0857,56.8729,60.0371,236263461
2013-04-18,56.0071,57.97,55.6774,57.8571,166574163
2013-04-19,55.79,57.0857,55.0143,55.4271,152318201
2013-04-22,56.9529,57.4571,55.8964,56.1429,107479442
2013-04-23,58.0186,58.3401,56.9729,57.7143,166058949
2013-04-24,57.9231,59.3214,56.0714,56.2286,242458391
2013-04-25,58.34,59.1343,58.1429,58.7929,96209155
2013-04-26,59.6007,59.8241,58.3214,58.5443,190975106
2013-04-29,61.4457,61.9453,60.0,60.0786,160081110
2013-04-30,63.2543,63.6071,61.7243,62.1586,172884362
2013-05-01,62.7557,63.5614,62.0557,63.5,126788697
2013-05-02,63.6457,64.0843,62.9471,63.1429,105506184
2013-05-03,64.2829,64.7471,64.1643,64.4729,90381788
2013-05-06,65.8157,66.0286,64.9014,65.1429,124160162
2013-05-07,65.5226,66.5357,64.8143,66.4629,120938076
2013-05-08,66.2629,66.4814,65.1157,65.6171,118149038
2013-05-09,65.2529,66.1429,65.0829,65.6986,99687476
2013-05-10,64.71,65.6729,64.3543,65.4286,83712482
2013-05-13,64.9629,65.4143,64.5,64.5043,79277310
2013-05-14,63.4086,65.0286,63.1643,64.8429,111778940
2013-05-15,61.2643,63.0,60.3371,62.7357,185403085
2013-05-16,62.0826,62.55,59.8429,60.4043,150866478
2013-05-17,61.8943,62.87,61.5729,62.7143,107019829
2013-05-20,63.2757,63.6857,61.4429,61.68,112893984
2013-05-21,62.8086,63.64,62.0286,62.5571,114074240
2013-05-22,63.0506,64.05,62.6029,63.3986,110814858
2013-05-23,63.1629,63.7371,62.2557,62.2871,88345236
2013-05-24,63.5929,63.6657,62.9086,62.9357,69106639
2013-05-27,63.5929,63.5929,63.5929,63.5929,0
2013-05-28,63.0627,64.4443,62.9786,64.2857,96536188
2013-05-29,63.5643,63.9286,62.7714,62.8857,82695669
2013-05-30,64.5114,64.9286,63.5014,63.6643,88428648
2013-05-31,64.2479,65.3,64.2143,64.6357,96075042
2013-06-03,64.3886,64.6229,63.2114,64.3514,93087841
2013-06-04,64.1871,64.9186,63.9129,64.7429,73181521
2013-06-05,63.5871,64.3886,63.3871,63.6643,72647337
2013-06-06,62.6371,63.8571,62.0071,63.5871,104268458
2013-06-07,63.1159,63.32,61.8243,62.3257,101185686
2013-06-10,62.6986,64.1541,62.4,63.5414,112589043
2013-06-11,62.5143,63.2514,61.9029,62.2857,71596021
2013-06-12,61.7414,63.0357,61.6429,62.7857,66356668
2013-06-13,62.2807,62.4486,61.25,61.7557,71528086
2013-06-14,61.4357,62.3271,61.2143,62.2,68020911
2013-06-17,61.7143,62.2429,61.4802,61.6214,64860453
2013-06-18,61.6814,62.1286,61.4586,61.6514,48790448
2013-06-19,60.4286,61.6657,60.4286,61.5829,77757785
2013-06-20,59.5483,60.8543,59.31,59.9371,89374558
2013-06-21,59.0714,60.0,58.3,59.8429,120312346
2013-06-24,57.5057,58.38,56.8643,58.2,120186430
2013-06-25,57.5186,58.2557,56.9757,57.96,78584786
2013-06-26,56.8671,57.8271,56.5229,57.6557,91986573
2013-06-27,56.2543,57.3414,56.22,57.0014,84350049
2013-06-28,56.6471,57.1814,55.5529,55.9014,144659424
2013-07-01,58.46,58.8957,57.3171,57.5571,97793045
2013-07-02,59.7843,60.2329,58.4957,58.5714,117521572
2013-07-03,60.1143,60.4257,59.6357,60.1357,60232158
2013-07-04,60.1143,60.1143,60.1143,60.1143,0
2013-07-05,59.6314,60.47,59.3357,60.0471,68520760
2013-07-08,59.2929,60.1429,58.6643,60.0057,74578420
2013-07-09,60.3357,60.5,58.6257,59.1229,88172238
2013-07-10,60.1043,60.6857,59.75,59.9429,70350819
